indexInDoc	indexInText	indexInSentence	sentenceNumber	token	posTag
1	1	1	1	WILLOW	NN
2	3	3	1	Constance	NN
3	4	4	1	Walz	NN
4	5	5	1	stopped	VB
5	6	6	1	to	OO
6	7	7	1	watch	VB
7	8	8	1	a	OO
8	9	9	1	firefighting	NN
9	10	10	1	helicopter	NN
10	11	11	1	as	OO
11	12	12	1	she	NN
12	13	13	1	moved	VB
13	14	14	1	wood	NN
14	15	15	1	away	RB
15	16	16	1	from	OO
16	17	17	1	the	OO
17	18	18	1	converted	JJ
18	19	19	1	bus	NN
19	20	20	1	she	NN
20	21	21	1	shares	NN
21	22	22	1	with	OO
22	23	23	1	her	JJ
23	24	24	1	seventoed	JJ
24	25	25	1	cat	NN
25	27	1	2	Walz	NN
26	28	2	2	is	VB
27	29	3	2	part	NN
28	30	4	2	of	OO
29	31	5	2	a	OO
30	32	6	2	much	JJ
31	33	7	2	larger	JJ
32	34	8	2	brigade	NN
33	35	9	2	of	OO
34	36	10	2	Willow	NN
35	37	11	2	residents	NN
36	38	12	2	staying	VB
37	39	13	2	put	VB
38	40	14	2	instead	RB
39	41	15	2	of	OO
40	42	16	2	evacuating	VB
41	43	17	2	from	OO
42	44	18	2	the	OO
43	45	19	2	Sockeye	JJ
44	46	20	2	fire	NN
45	48	22	2	an	OO
46	49	23	2	uncontrolled	JJ
47	50	24	2	wildland	NN
48	51	25	2	conflagration	NN
49	52	26	2	that	OO
50	53	27	2	s	VB
51	54	28	2	so	RB
52	55	29	2	far	RB
53	56	30	2	destroyed	VB
54	57	31	2	50	OO
55	58	32	2	to	OO
56	59	33	2	100	OO
57	60	34	2	structures	NN
58	61	35	2	and	OO
59	62	36	2	burned	VB
60	63	37	2	across	OO
61	64	38	2	more	RB
62	65	39	2	than	OO
63	66	40	2	7500	OO
64	67	41	2	acres	NN
65	68	42	2	since	OO
66	69	43	2	Sunday	NN
67	71	1	3	This	OO
68	72	2	3	is	VB
69	73	3	3	our	JJ
70	74	4	3	home	NN
71	77	7	3	she	NN
72	78	8	3	said	VB
73	79	9	3	Tuesday	NN
74	81	11	3	standing	VB
75	82	12	3	in	OO
76	83	13	3	her	JJ
77	84	14	3	driveway	NN
78	85	15	3	wearing	VB
79	86	16	3	a	OO
80	87	17	3	sleeveless	JJ
81	88	18	3	blouse	NN
82	89	19	3	and	OO
83	90	20	3	opentoed	JJ
84	91	21	3	sandals	NN
85	94	2	4	Until	OO
86	95	3	4	it	NN
87	96	4	4	s	VB
88	97	5	4	in	OO
89	98	6	4	my	JJ
90	99	7	4	backyard	NN
91	100	8	4	and	OO
92	101	9	4	that	OO
93	102	10	4	rubber	NN
94	103	11	4	is	VB
95	104	12	4	melting	VB
96	105	13	4	on	OO
97	106	14	4	my	JJ
98	107	15	4	truck	NN
99	109	17	4	not	RB
100	110	18	4	going	VB
101	111	19	4	anywhere	RB
102	114	2	5	got	VB
103	115	3	5	to	OO
104	116	4	5	protect	VB
105	117	5	5	the	OO
106	118	6	5	neighborhood	NN
107	120	1	6	Who	NN
108	121	2	6	else	RB
109	122	3	6	is	VB
110	123	4	6	going	VB
111	124	5	6	to	OO
112	127	8	6	The	OO
113	128	9	6	flames	NN
114	129	10	6	came	VB
115	130	11	6	close	RB
116	131	12	6	to	OO
117	132	13	6	this	OO
118	133	14	6	neighborhood	NN
119	134	15	6	on	OO
120	135	16	6	the	OO
121	136	17	6	fire	NN
122	137	18	6	s	OO
123	138	19	6	northern	JJ
124	139	20	6	edge	NN
125	140	21	6	Monday	NN
126	141	22	6	night	NN
127	143	1	7	A	OO
128	144	2	7	wind	NN
129	145	3	7	shift	VB
130	146	4	7	pushed	VB
131	147	5	7	flames	NN
132	148	6	7	from	OO
133	149	7	7	the	OO
134	150	8	7	next	JJ
135	151	9	7	road	NN
136	152	10	7	south	RB
137	154	12	7	West	NN
138	155	13	7	Sockeye	NN
139	156	14	7	Avenue	NN
140	158	16	7	near	OO
141	159	17	7	where	RB
142	160	18	7	the	OO
143	161	19	7	fire	NN
144	162	20	7	started	VB
145	164	22	7	and	OO
146	165	23	7	toward	OO
147	166	24	7	the	OO
148	167	25	7	rural	JJ
149	168	26	7	West	NN
150	169	27	7	Sheep	NN
151	170	28	7	Creek	NN
152	171	29	7	Drive	NN
153	172	30	7	neighborhood	NN
154	173	31	7	where	RB
155	174	32	7	Walz	NN
156	175	33	7	lives	VB
157	177	35	7	amid	OO
158	178	36	7	a	OO
159	179	37	7	thick	JJ
160	180	38	7	canopy	NN
161	181	39	7	of	OO
162	182	40	7	the	OO
163	183	41	7	same	JJ
164	184	42	7	black	JJ
165	185	43	7	spruce	NN
166	186	44	7	that	OO
167	187	45	7	this	OO
168	188	46	7	fire	NN
169	189	47	7	blows	VB
170	190	48	7	through	OO
171	191	49	7	like	OO
172	192	50	7	standing	VB
173	193	51	7	tinder	NN
174	195	1	8	Alaska	NN
175	196	2	8	State	NN
176	197	3	8	Troopers	NN
177	198	4	8	told	VB
178	199	5	8	the	OO
179	200	6	8	scattered	JJ
180	201	7	8	residents	NN
181	202	8	8	along	OO
182	203	9	8	the	OO
183	204	10	8	gravel	NN
184	205	11	8	road	NN
185	206	12	8	to	OO
186	207	13	8	evacuate	VB
187	209	1	9	Walz	NN
188	210	2	9	lost	VB
189	211	3	9	her	JJ
190	212	4	9	home	NN
191	213	5	9	in	OO
192	214	6	9	the	OO
193	215	7	9	1996	OO
194	216	8	9	Miller	NN
195	217	9	9	s	OO
196	218	10	9	Reach	JJ
197	219	11	9	fire	NN
198	220	12	9	that	OO
199	221	13	9	destroyed	VB
200	222	14	9	more	JJ
201	223	15	9	than	OO
202	224	16	9	400	OO
203	227	2	10	I	NN
204	228	3	10	told	VB
205	229	4	10	him	NN
206	230	5	10	I	NN
207	231	6	10	was	VB
208	232	7	10	nt	RB
209	233	8	10	leaving	VB
210	236	11	10	she	NN
211	237	12	10	said	VB
212	239	1	11	They	NN
213	240	2	11	said	VB
214	241	3	11	it	NN
215	242	4	11	was	VB
216	243	5	11	voluntary	JJ
217	244	6	11	anyway	RB
218	247	1	12	This	OO
219	248	2	12	fire	NN
220	250	4	12	however	RB
221	252	6	12	is	VB
222	253	7	12	expected	VB
223	254	8	12	to	OO
224	255	9	12	turn	VB
225	256	10	12	ugly	JJ
226	257	11	12	again	RB
227	259	1	13	Forecasts	NN
228	260	2	13	called	VB
229	261	3	13	for	OO
230	262	4	13	extreme	JJ
231	263	5	13	behavior	NN
232	264	6	13	Tuesday	NN
233	265	7	13	night	NN
234	266	8	13	due	JJ
235	267	9	13	to	OO
236	268	10	13	thunderstorms	NN
237	269	11	13	and	OO
238	270	12	13	erratic	JJ
239	271	13	13	winds	NN
240	273	1	14	The	OO
241	274	2	14	crews	NN
242	275	3	14	fighting	VB
243	276	4	14	the	OO
244	277	5	14	fire	NN
245	278	6	14	acknowledge	VB
246	279	7	14	the	OO
247	280	8	14	state	NN
248	281	9	14	s	OO
249	282	10	14	general	JJ
250	283	11	14	policy	NN
251	284	12	14	against	OO
252	285	13	14	mandatory	JJ
253	286	14	14	evacuations	NN
254	288	1	15	But	OO
255	289	2	15	they	NN
256	290	3	15	do	VB
257	291	4	15	nt	RB
258	292	5	15	like	VB
259	293	6	15	it	NN
260	295	8	15	officials	NN
261	296	9	15	say	VB
262	298	11	15	because	OO
263	299	12	15	homeowners	NN
264	300	13	15	may	VB
265	301	14	15	misjudge	VB
266	302	15	15	the	OO
267	303	16	15	danger	NN
268	305	1	16	The	OO
269	306	2	16	troopers	NN
270	307	3	16	are	VB
271	308	4	16	very	RB
272	309	5	16	cautious	JJ
273	310	6	16	in	OO
274	311	7	16	advising	VB
275	312	8	16	us	NN
276	313	9	16	that	OO
277	314	10	16	evacuations	NN
278	315	11	16	are	VB
279	316	12	16	voluntary	JJ
280	319	15	16	Tom	NN
281	320	16	16	Kurth	NN
282	322	18	16	incident	NN
283	323	19	16	commander	NN
284	324	20	16	on	OO
285	325	21	16	the	OO
286	326	22	16	fire	NN
287	328	24	16	said	VB
288	329	25	16	during	OO
289	330	26	16	a	OO
290	331	27	16	press	NN
291	332	28	16	conference	NN
292	333	29	16	Tuesday	NN
293	335	1	17	Now	NN
294	337	3	17	that	OO
295	338	4	17	s	VB
296	339	5	17	not	RB
297	340	6	17	our	JJ
298	341	7	17	advice	NN
299	344	1	18	Approaching	VB
300	345	2	18	fires	NN
301	346	3	18	throw	VB
302	347	4	18	off	OO
303	348	5	18	voluminous	JJ
304	349	6	18	smoke	NN
305	351	8	18	and	OO
306	352	9	18	then	RB
307	353	10	18	turbulence	NN
308	354	11	18	starts	VB
309	356	13	18	Kurth	NN
310	357	14	18	said	VB
311	360	2	19	when	RB
312	361	3	19	some	OO
313	362	4	19	holdouts	NN
314	363	5	19	decide	VB
315	364	6	19	to	OO
316	365	7	19	leave	VB
317	366	8	19	home	NN
318	368	10	19	Out	OO
319	369	11	19	they	NN
320	370	12	19	come	VB
321	373	15	19	he	NN
322	374	16	19	said	VB
323	378	3	20	in	OO
324	379	4	20	the	OO
325	380	5	20	smoke	NN
326	383	2	21	in	OO
327	384	3	21	the	OO
328	385	4	21	smoke	NN
329	388	2	22	a	OO
330	389	3	22	very	RB
331	390	4	22	dangerous	JJ
332	391	5	22	environment	NN
333	392	6	22	to	OO
334	393	7	22	operate	VB
335	394	8	22	in	OO
336	397	1	23	Alaska	NN
337	398	2	23	Wildlife	NN
338	399	3	23	Trooper	NN
339	400	4	23	Thomas	NN
340	401	5	23	Akelkok	NN
341	402	6	23	spent	VB
342	403	7	23	Tuesday	NN
343	404	8	23	guarding	VB
344	405	9	23	against	OO
345	406	10	23	looters	NN
346	407	11	23	and	OO
347	408	12	23	checking	VB
348	409	13	23	on	OO
349	410	14	23	people	NN
350	411	15	23	who	NN
351	412	16	23	stayed	VB
352	413	17	23	behind	OO
353	414	18	23	despite	OO
354	415	19	23	an	OO
355	416	20	23	evacuation	NN
356	417	21	23	advisory	NN
357	418	22	23	that	OO
358	419	23	23	now	RB
359	420	24	23	covers	VB
360	421	25	23	a	OO
361	422	26	23	15mile	JJ
362	423	27	23	corridor	NN
363	424	28	23	along	OO
364	425	29	23	the	OO
365	426	30	23	Parks	NN
366	427	31	23	Highway	NN
367	429	1	24	Akelkok	NN
368	431	3	24	a	OO
369	432	4	24	Ekwok	NN
370	433	5	24	native	NN
371	434	6	24	who	NN
372	435	7	24	brings	VB
373	436	8	24	a	OO
374	437	9	24	goodnatured	JJ
375	438	10	24	personality	NN
376	439	11	24	to	OO
377	440	12	24	the	OO
378	441	13	24	job	NN
379	443	15	24	drove	VB
380	444	16	24	down	OO
381	445	17	24	a	OO
382	446	18	24	long	JJ
383	447	19	24	driveway	NN
384	448	20	24	near	OO
385	449	21	24	Capitol	NN
386	450	22	24	Speedway	NN
387	451	23	24	to	OO
388	452	24	24	check	VB
389	453	25	24	on	OO
390	454	26	24	a	OO
391	455	27	24	home	NN
392	457	1	25	Skeletal	NN
393	458	2	25	charred	VB
394	459	3	25	spruce	NN
395	460	4	25	trees	NN
396	461	5	25	stood	VB
397	462	6	25	like	OO
398	463	7	25	spikes	NN
399	464	8	25	in	OO
400	465	9	25	a	OO
401	466	10	25	moonscape	NN
402	467	11	25	of	OO
403	468	12	25	gray	JJ
404	470	1	26	Occasional	JJ
405	471	2	26	whiffs	NN
406	472	3	26	of	OO
407	473	4	26	smoke	NN
408	474	5	26	emerged	VB
409	475	6	26	from	OO
410	476	7	26	the	OO
411	477	8	26	incinerated	JJ
412	478	9	26	duff	NN
413	480	1	27	The	OO
414	481	2	27	trooper	NN
415	482	3	27	came	VB
416	483	4	27	to	OO
417	484	5	27	the	OO
418	485	6	27	house	NN
419	486	7	27	Sunday	NN
420	487	8	27	as	OO
421	488	9	27	the	OO
422	489	10	27	fire	NN
423	490	11	27	bore	VB
424	491	12	27	down	RB
425	492	13	27	to	OO
426	493	14	27	warn	VB
427	494	15	27	the	OO
428	495	16	27	family	NN
429	496	17	27	inside	RB
430	498	1	28	Behind	NN
431	499	2	28	me	NN
432	501	4	28	I	NN
433	502	5	28	could	VB
434	503	6	28	see	VB
435	504	7	28	it	NN
436	505	8	28	in	OO
437	506	9	28	the	OO
438	507	10	28	rearview	NN
439	508	11	28	mirror	NN
440	511	14	28	Akelkok	NN
441	512	15	28	said	VB
442	513	16	28	as	OO
443	514	17	28	his	JJ
444	515	18	28	pickup	NN
445	516	19	28	bounced	VB
446	517	20	28	down	OO
447	518	21	28	the	OO
448	519	22	28	driveway	NN
449	521	1	29	It	NN
450	522	2	29	looked	VB
451	523	3	29	like	OO
452	524	4	29	the	OO
453	525	5	29	road	NN
454	526	6	29	was	VB
455	527	7	29	catching	VB
456	528	8	29	on	OO
457	529	9	29	fire	NN
458	532	1	30	He	NN
459	533	2	30	drove	VB
460	534	3	30	through	OO
461	535	4	30	flames	NN
462	536	5	30	to	OO
463	537	6	30	get	VB
464	538	7	30	back	RB
465	539	8	30	out	RB
466	541	10	30	then	RB
467	542	11	30	learned	VB
468	543	12	30	that	OO
469	544	13	30	a	OO
470	545	14	30	woman	NN
471	546	15	30	remained	VB
472	547	16	30	at	OO
473	548	17	30	the	OO
474	549	18	30	house	NN
475	551	1	31	Akelkok	NN
476	552	2	31	turned	VB
477	553	3	31	around	RB
478	555	5	31	got	VB
479	556	6	31	the	OO
480	557	7	31	woman	NN
481	558	8	31	out	RB
